Textos_espanol;sdg;words
Argumenta en este amplio documento que la legitimidad del derecho internacional depende del principio de que los pactos deben respetarse, revisando las cuestiones de la autopreservaciÃ³n, la proporcionalidad y los derechos humanos en relaciÃ³n con esto. Se centra en la guerra econÃ³mica contra el terrorismo por parte de EEUU de forma preeminente, tal y como se expresa en la Ley PATRIOT y la Ley de Poderes EconÃ³micos de Emergencia Internacional y la Ley Antiterrorista y de Pena de Muerte Efectiva. Concluye que la Patriot Act y la Homeland Security Act otorgan al Ejecutivo poderes extraordinarios y bÃ©licos: pero las guerras tienen fin, mientras que el terrorismo no. Examina el papel de los tribunales federales de EEUU en el contexto de la seguridad nacional, la proporcionalidad y los derechos humanos, y los considera deficientes, informa de casos concretos relativos a los movimientos de resistencia iranÃes y su estatus en lo que respecta al terrorismo, y de los casos Bajkajian, Austin y Alexander en lo que respecta a la proporcionalidad. ;;['argumentar', 'amplio', 'documento', 'legitimidad', 'derecho', 'internacional', 'depender', 'principio', 'pacto', 'deber', 'respetar', 'revisar', 'cuestión', 'autopreservaciãn', 'proporcionalidad', 'derecho', 'humanos', 'relaciãn', 'centrar', 'guerra', 'econãmica', 'terrorismo', 'parte', 'eeuu', 'forma', 'preeminente', 'tal', 'expresar', 'ley', 'patriot', 'ley', 'poderes', 'econãmicos', 'emergencia', 'internacional', 'ley', 'antiterrorista', 'pena', 'muerte', 'efectiva', 'concluir', 'patriot', 'act', 'homeland', 'security', 'act', 'otorgar', 'ejecutivo', 'poder', 'extraordinario', 'bã', 'lico', 'guerra', 'tener', 'fin', 'mientras', 'terrorismo', 'examinar', 'papel', 'tribunal', 'federal', 'eeuu', 'contexto', 'seguridad', 'nacional', 'proporcionalidad', 'derecho', 'humanos', 'considerar', 'deficiente', 'informar', 'caso', 'concreto', 'relativo', 'movimiento', 'resistencia', 'iranães', 'estatus', 'respectar', 'terrorismo', 'caso', 'bajkajian', 'austin', 'alexander', 'respectar', 'proporcionalidad']
Pueden permitir un seguimiento puntual del despliegue de infraestructuras de energía limpia. También pueden ayudar al gobierno a hacer un seguimiento de la tasa de éxito de los proyectos de energía limpia, lo que puede orientar el apoyo futuro a las tecnologías de energía limpia, así como reforzar el argumento comercial para su presentación a los bancos nacionales. Por último, al igual que en el caso del despliegue de la generación, la expansión de la red tendrá que ser supervisada y evaluada a lo largo del tiempo para garantizar que la red sea capaz de dar cabida a una cuota cada vez mayor de generación de electricidad limpia. ;;['poder', 'permitir', 'seguimiento', 'puntual', 'despliegue', 'infraestructura', 'energía', 'limpio', 'poder', 'ayudar', 'gobierno', 'hacer', 'seguimiento', 'tasa', 'éxito', 'proyecto', 'energía', 'limpio', 'poder', 'orientar', 'apoyo', 'futuro', 'tecnología', 'energía', 'limpio', 'así', 'reforzar', 'argumento', 'comercial', 'presentación', 'banco', 'nacional', 'último', 'igual', 'caso', 'despliegue', 'generación', 'expansión', 'red', 'tener', 'ser', 'supervisar', 'evaluar', 'largo', 'tiempo', 'garantizar', 'red', 'ser', 'capaz', 'dar', 'cabida', 'cuota', 'cada', 'vez', 'mayor', 'generación', 'electricidad', 'limpio']
La emisión de C02 aumentaría un 0,9% si se aplica el mix de generación del Escenario 45015. Estos aumentos son desproporcionadamente modestos en comparación con el número de personas beneficiadas (AIE, 2009b). Estos apagones suelen deberse a cortes de carga, una práctica frecuente para compensar las deficiencias de generación cortando parcialmente parte de la carga a los usuarios. La Tabla 4 confirma que los cortes de electricidad son más frecuentes en los países no pertenecientes a la OCDE y perjudican la producción económica. El impacto económico subraya que cualquier inversión para reforzar el sistema eléctrico y aumentar la cantidad de electricidad para uso productivo aumenta los ingresos de las empresas. Así, la asequibilidad de los servicios eléctricos también aumenta y asegura la viabilidad financiera del servicio (AGEEC, 2010). ;;['emisión', 'c02', 'aumentar', 'cero', 'nueve', 'si', 'aplicar', 'mix', 'generación', 'escenario', 'cuarenta y cinco mil quince', 'aumento', 'ser', 'desproporcionadamente', 'modesto', 'comparación', 'número', 'persona', 'beneficiado', 'aie', '2009b', 'apagón', 'soler', 'deber', 'corte', 'carga', 'práctica', 'frecuente', 'compensar', 'deficiencia', 'generación', 'cortar', 'parcialmente', 'parte', 'carga', 'usuario', 'tabla', 'cuatro', 'confirmar', 'corte', 'electricidad', 'ser', 'frecuente', 'país', 'perteneciente', 'ocde', 'perjudicar', 'producción', 'económico', 'impacto', 'económico', 'subrayar', 'cualquiera', 'inversión', 'reforzar', 'sistema', 'eléctrico', 'aumentar', 'cantidad', 'electricidad', 'uso', 'productivo', 'aumentar', 'ingreso', 'empresa', 'así', 'asequibilidad', 'servicio', 'eléctrico', 'aumentar', 'asegurar', 'viabilidad', 'financiero', 'servicio', 'ageec', 'dos mil diez']
La Ley de Derechos Civiles de 1964 es uno de los mayores logros de la historia de Estados Unidos. Aunque la ley ilegalizó la discriminación, su eficacia, especialmente la del Título VII relativo al ámbito laboral, sigue siendo muy discutida. Los autores sostienen que los cambios legales sólo producen integración racial en el lugar de trabajo en la medida en que existen presiones políticas adicionales sobre las empresas para que eliminen la segregación. Examinan la fluctuación de la presión política nacional para hacer cumplir la ley de igualdad de oportunidades en el empleo y los mandatos de acción afirmativa como influencias clave en el ritmo de la desegregación racial en el lugar de trabajo y exploran las trayectorias de la integración de blancos y negros en los lugares de trabajo de EE.UU. desde 1966. Sus resultados muestran que, aunque las presiones federales y estatales en favor de la igualdad de oportunidades en el empleo tuvieron éxitos iniciales en la reducción de la segregación racial en los lugares de trabajo, se ha avanzado poco desde principios de la década de 1980. Llegan a la conclusión de que la desegregación racial es un proceso en curso mediado políticamente, no un resultado natural o inevitable de las... ;;['ley', 'derechos', 'civiles', 'mil novecientos sesenta y cuatro', 'ser', 'mayor', 'logro', 'historia', 'unidos', 'aunque', 'ley', 'ilegalizar', 'discriminación', 'eficacia', 'especialmente', 'título', 'vii', 'relativo', 'ámbito', 'laboral', 'seguir', 'ser', 'discutir', 'autor', 'sostener', 'cambio', 'legal', 'sólo', 'producir', 'integración', 'racial', 'lugar', 'trabajo', 'medida', 'existir', 'presión', 'político', 'adicional', 'empresa', 'eliminar', 'segregación', 'examinar', 'fluctuación', 'presión', 'política', 'nacional', 'hacer', 'cumplir', 'ley', 'igualdad', 'oportunidad', 'empleo', 'mandato', 'acción', 'afirmativo', 'influencia', 'clave', 'ritmo', 'desegregación', 'racial', 'lugar', 'trabajo', 'explorar', 'trayectoria', 'integración', 'blanco', 'negro', 'lugar', 'trabajo', 'ee', 'uu', 'mil novecientos sesenta y seis', 'resultado', 'mostrar', 'aunque', 'presión', 'federal', 'estatal', 'favor', 'igualdad', 'oportunidad', 'empleo', 'tener', 'éxito', 'inicial', 'reducción', 'segregación', 'racial', 'lugar', 'trabajo', 'haber', 'avanzar', 'principio', 'década', 'mil novecientos ochenta', 'llegar', 'conclusión', 'desegregación', 'racial', 'ser', 'proceso', 'curso', 'mediado', 'políticamente', 'resultado', 'natural', 'inevitable']
"Este artículo explora las manifestaciones de corrupción entre los funcionarios locales y los jueces reales que ejercían la autoridad en nombre del rey. Explora las complejas y a menudo contradictorias percepciones de la mala praxis oficial entre estos hombres. El rey, en particular, comprendía el peligro de que sus representantes mancillaran la reputación de la corona. Sin embargo, las medidas adoptadas para combatir la corrupción fueron en su mayoría ineficaces y a menudo resultaron ser retórica vacía. El debate muestra cómo las nuevas nociones de servicio público y responsabilidad chocaban con las antiguas formas de organización social y política basadas en el señorío y la jerarquía. TambiÃ©n sugiere que fue al abordar y finalmente atajar la corrupciÃ³n donde pueden encontrarse los orÃgenes de un ""servicio civil"". ";;['artículo', 'explorar', 'manifestación', 'corrupción', 'funcionario', 'local', 'juez', 'real', 'ejercer', 'autoridad', 'nombre', 'rey', 'explora', 'complejo', 'menudo', 'contradictorio', 'percepción', 'malo', 'praxis', 'oficial', 'hombre', 'rey', 'particular', 'comprender', 'peligro', 'representante', 'mancillar', 'reputación', 'corona', 'embargo', 'medida', 'adoptado', 'combatir', 'corrupción', 'ser', 'mayoría', 'ineficaz', 'menudo', 'resultar', 'ser', 'retórica', 'vacío', 'debate', 'mostrar', 'cómo', 'nuevo', 'noción', 'servicio', 'público', 'responsabilidad', 'chocar', 'antiguo', 'forma', 'organización', 'social', 'política', 'basado', 'señorío', 'jerarquía', 'tambiã', 'n', 'sugerir', 'ser', 'abordar', 'finalmente', 'atajar', 'corrupciãn', 'poder', 'encontrar', 'origen', 'servicio', 'civil']
Esta situación se complica aún más por el bajísimo índice de recaudación de las tasas de consumo de agua, que para los hogares oscila entre el 12% y el 80% de la factura enviada por la empresa de suministro de agua, con una media nacional del 45% (Capítulo 5). La responsabilidad del control de la calidad del agua potable recae en el Departamento de Seguridad Alimentaria, Veterinaria y Protección Fitosanitaria del Ministerio de Agricultura, que organiza licitaciones para el análisis de la calidad del agua potable en laboratorios acreditados. En caso de situación de emergencia, los resultados se comunican a los municipios y, en caso de riesgos sanitarios, al centro público de enfermedades del Ministerio de Sanidad, Trabajo y Protección Social (MHLSP) e incluso al Consejo de Ministros cuando es necesario. ;;['situación', 'complicar', 'aún', 'bajísimo', 'índice', 'recaudación', 'tasa', 'consumo', 'agua', 'hogar', 'oscilar', 'doce', 'ochenta', 'factura', 'enviado', 'empresa', 'suministro', 'agua', 'media', 'nacional', 'cuarenta y cinco', 'capítulo', 'cinco', 'responsabilidad', 'control', 'calidad', 'agua', 'potable', 'recaer', 'departamento', 'seguridad', 'alimentaria', 'veterinaria', 'protección', 'fitosanitaria', 'ministerio', 'agricultura', 'organizar', 'licitación', 'análisis', 'calidad', 'agua', 'potable', 'laboratorio', 'acreditado', 'caso', 'situación', 'emergencia', 'resultado', 'comunicar', 'municipio', 'caso', 'riesgo', 'sanitario', 'centro', 'público', 'enfermedad', 'ministerio', 'sanidad', 'trabajo', 'protección', 'social', 'mhlsp', 'incluso', 'consejo', 'ministros', 'ser', 'necesario']
Sinopsis Dado que las mujeres reciben sistemáticamente menos atención que los hombres en la consolidación de la paz y que el análisis de género rara vez informa las estrategias relacionadas con la transformación de conflictos, este artículo examina cómo un proyecto PEACE III de la Unión Europea (UE), titulado Mujeres y Consolidación de la Paz: Sharing the Learning, aborda esta carencia. Cuestiona la naturaleza jerárquica del diálogo sobre la consolidación de la paz en una sociedad en situación de posconflicto y sugiere cómo puede cambiarse. Muestra cÃ³mo los activistas y los responsables polÃticos pueden comprometerse mÃ¡s en torno a la resoluciÃ³n 1325 del Consejo de Seguridad de las Naciones Unidas sobre la mujer, la paz y la seguridad, y sostiene que si los funcionarios gubernamentales hubieran adoptado un sistema de formulaciÃ³n de polÃticas mÃ¡s contextualizado y ascendente, podrÃan haber engendrado una transformaciÃ³n social dentro de los procesos mÃ¡s amplios de transiciÃ³n posconflicto. 1 Las conclusiones del proyecto se enmarcan en el contexto de los discursos dominantes sobre la paz y la seguridad y deberÃan ser relevantes para quienes participan en la aplicaciÃ³n de la resoluciÃ³n 1325 del Consejo de Seguridad de las Naciones Unidas en otras sociedades en situaciÃ³n de posconflicto. ;;['sinopsis', 'dado', 'mujer', 'recibir', 'sistemáticamente', 'menos', 'atención', 'hombre', 'consolidación', 'paz', 'análisis', 'género', 'raro', 'vez', 'informar', 'estrategia', 'relacionado', 'transformación', 'conflicto', 'artículo', 'examinar', 'cómo', 'proyecto', 'peace', 'iii', 'unión', 'europea', 'ue', 'titulado', 'mujeres', 'consolidación', 'paz', 'sharing', 'the', 'learning', 'abordar', 'carencia', 'cuestionar', 'naturaleza', 'jerárquico', 'diálogo', 'consolidación', 'paz', 'sociedad', 'situación', 'posconflicto', 'sugerir', 'cómo', 'poder', 'cambiar', 'muestra', 'cãmo', 'activista', 'responsable', 'polãticos', 'poder', 'comprometer', 'mã', 's', 'torno', 'resoluciãn', 'mil trescientos veinticinco', 'consejo', 'seguridad', 'naciones', 'unidas', 'mujer', 'paz', 'seguridad', 'sostener', 'si', 'funcionario', 'gubernamental', 'haber', 'adoptar', 'sistema', 'formulaciãn', 'polãticas', 'mã', 's', 'contextualizado', 'ascendente', 'poder', 'haber', 'engendrar', 'transformaciãn', 'social', 'dentro', 'proceso', 'mã', 's', 'amplio', 'transiciãn', 'posconflicto', 'conclusión', 'proyecto', 'enmarcar', 'contexto', 'discurso', 'dominante', 'paz', 'seguridad', 'deber', 'ser', 'relevante', 'participar', 'aplicaciãn', 'resoluciãn', 'mil trescientos veinticinco', 'consejo', 'seguridad', 'naciones', 'unidas', 'sociedad', 'situaciãn', 'posconflicto']
Dado que el agua es un recurso local con fuertes características territoriales, la explicación de la participación de los agentes subnacionales reside principalmente en teorías relacionadas con los bienes públicos locales y la necesidad de mecanismos descentralizados para lograr una asignación óptima. Pero en la práctica, la aplicación de un sistema óptimo de asignación del agua varía mucho de un país a otro y rara vez implica una delegación total de la responsabilidad en los niveles inferiores de gobierno. La gestión del agua suele ser una responsabilidad compartida entre los distintos niveles de gobierno.;;['dado', 'agua', 'ser', 'recurso', 'local', 'fuerte', 'característica', 'territorial', 'explicación', 'participación', 'agente', 'subnacional', 'residir', 'principalmente', 'teoría', 'relacionado', 'bien', 'público', 'local', 'necesidad', 'mecanismo', 'descentralizado', 'lograr', 'asignación', 'óptimo', 'práctica', 'aplicación', 'sistema', 'óptimo', 'asignación', 'agua', 'variar', 'país', 'raro', 'vez', 'implicar', 'delegación', 'total', 'responsabilidad', 'nivel', 'inferior', 'gobierno', 'gestión', 'agua', 'soler', 'ser', 'responsabilidad', 'compartido', 'distinto', 'nivel', 'gobierno']
Este capítulo identifica y considera el impacto de los derechos humanos sobre la religión y las organizaciones religiosas, incluidas las organizaciones benéficas religiosas, basándose en la jurisprudencia derivada de: la Ley de Igualdad de 2010, el artículo 14 del Convenio Europeo y el derecho a no sufrir discriminación por motivos como la religión, el artículo 9 y el derecho a la libertad de pensamiento, conciencia y religión, el artículo 11 y el derecho a la libertad de asociación, el artículo 18 del Pacto Internacional de Derechos Civiles y Políticos, y el artículo 2 del Protocolo 1.;;['capítulo', 'identificar', 'considerar', 'impacto', 'derecho', 'humanos', 'religión', 'organización', 'religioso', 'incluir', 'organización', 'benéfico', 'religioso', 'basar', 'jurisprudencia', 'derivado', 'ley', 'igualdad', 'dos mil diez', 'artículo', 'catorce', 'convenio', 'europeo', 'derecho', 'sufrir', 'discriminación', 'motivo', 'religión', 'artículo', 'nueve', 'derecho', 'libertad', 'pensamiento', 'conciencia', 'religión', 'artículo', 'once', 'derecho', 'libertad', 'asociación', 'artículo', 'dieciocho', 'pacto', 'internacional', 'derechos', 'civiles', 'políticos', 'artículo', 'dos', 'protocolo']
"En muchos paÃses han surgido nuevos tribunales especializados, tanto en respuesta a la presiÃ³n internacional en favor de una reforma legal como por propia elecciÃ³n de los Estados. Entre estos tribunales se encuentran los especializados en la lucha contra la corrupciÃ³n. El Tribunal Indonesio de Delitos de CorrupciÃ³n de Yakarta, establecido originalmente por ley en 2002, adquiriÃ³ prominencia y notoriedad por su tasa de condena cercana al 100% en mÃ¡s de 250 casos. Sin embargo, en 2010, la competencia exclusiva sobre los casos de corrupción fue ""descentralizada"" a tribunales especiales de corrupción establecidos en las 34 capitales provinciales de Indonesia. La prudencia de esta medida ha sido muy criticada, y se ha cuestionado si estos tribunales regionales han mantenido la profesionalidad del tribunal Ãºnico de Yakarta. Este documento examina la razÃ³n de ser de la creaciÃ³n de estos tribunales y si las tasas de condena son indicadores Ãºtiles de su rendimiento.";;['paãses', 'haber', 'surgir', 'nuevo', 'tribunal', 'especializado', 'respuesta', 'presiãn', 'internacional', 'favor', 'reforma', 'legal', 'propio', 'elecciãn', 'tribunal', 'encontrar', 'especializado', 'lucha', 'corrupciãn', 'tribunal', 'indonesio', 'delitos', 'corrupciãn', 'yakarta', 'establecido', 'originalmente', 'ley', 'dos mil dos', 'adquirir', 'prominencia', 'notoriedad', 'tasa', 'condena', 'cercano', 'cien', 'mã', 's', 'doscientos cincuenta', 'caso', 'embargo', 'dos mil diez', 'competencia', 'exclusivo', 'caso', 'corrupción', 'ser', 'descentralizar', 'tribunal', 'especial', 'corrupción', 'establecido', 'treinta y cuatro', 'capital', 'provincial', 'indonesia', 'prudencia', 'medida', 'haber', 'ser', 'criticado', 'haber', 'cuestionar', 'si', 'tribunal', 'regional', 'haber', 'mantener', 'profesionalidad', 'tribunal', 'ãnico', 'yakarta', 'documento', 'examinar', 'razãn', 'ser', 'creaciãn', 'tribunal', 'si', 'tasa', 'condena', 'ser', 'indicador', 'ãtiles', 'rendimiento']
Partiendo de la base de que la conectividad entre los Estados y el tratado es un requisito previo para la traducción de impacto, este capítulo introduce los conceptos de conectividad de principio y sustantiva. El primero estÃ¡ compuesto por la ratificaciÃ³n de la ConvenciÃ³n sobre la EliminaciÃ³n de Todas las Formas de DiscriminaciÃ³n contra la Mujer (CEDAW), las reservas y la ratificaciÃ³n del Protocolo Facultativo (OP). El segundo estÃ¡ compuesto por los hÃ¡bitos de presentaciÃ³n de informes de los Estados Partes y la frecuencia de diÃ¡logo con el ComitÃ©. Este capÃtulo se pregunta si los niveles de conectividad dependen de alguna de las siguientes caracterÃsticas: pertenencia a una determinada regiÃ³n del mundo, tipo de rÃ©gimen y nivel de igualdad de gÃ©nero de facto a nivel nacional. El capítulo revela que muchos más Estados han alcanzado un alto nivel de conectividad de principios que de conectividad sustantiva significativa. Esto se debe principalmente a que la disciplina de presentación de informes de la mayoría de los Estados Partes no es óptima.;;['partir', 'base', 'conectividad', 'tratado', 'ser', 'requisito', 'previo', 'traducción', 'impacto', 'capítulo', 'introducir', 'concepto', 'conectividad', 'principio', 'sustantivo', 'primero', 'compuesto', 'ratificaciãn', 'convenciãn', 'eliminaciãn', 'formas', 'discriminaciãn', 'mujer', 'cedaw', 'reserva', 'ratificaciãn', 'protocolo', 'facultativo', 'op', 'segundo', 'estã', 'compuesto', 'hã', 'bito', 'presentaciãn', 'informe', 'partes', 'frecuencia', 'diã', 'logo', 'comitã', 'capãtulo', 'preguntar', 'si', 'nivel', 'conectividad', 'depender', 'alguno', 'siguiente', 'caracterãsticas', 'pertenencia', 'determinado', 'regiãn', 'mundo', 'tipo', 'rã', 'gimen', 'nivel', 'igualdad', 'gã', 'nero', 'facto', 'nivel', 'nacional', 'capítulo', 'revelar', 'haber', 'alcanzar', 'alto', 'nivel', 'conectividad', 'principio', 'conectividad', 'sustantivo', 'significativo', 'deber', 'principalmente', 'disciplina', 'presentación', 'informe', 'mayoría', 'partes', 'ser', 'óptimo']
En las últimas décadas se ha producido una enorme explosión en el uso de proveedores de seguridad privada por parte de los gobiernos, la industria, la ONU y las organizaciones humanitarias. Mientras tanto, la rendición de cuentas de estas empresas y de su personal por violaciones de los derechos humanos no ha seguido el mismo ritmo. Algunos investigadores sugieren que los proveedores de seguridad privada funcionan en la zona gris del derecho internacional público, pero en este documento sugerimos que la regulación internacional existe y que el soft low internacional podría transformarse en hard law.;;['último', 'década', 'haber', 'producir', 'enorme', 'explosión', 'uso', 'proveedor', 'seguridad', 'privado', 'parte', 'gobierno', 'industria', 'onu', 'organización', 'humanitario', 'mientras', 'rendición', 'cuenta', 'empresa', 'personal', 'violación', 'derecho', 'humanos', 'haber', 'seguir', 'mismo', 'ritmo', 'alguno', 'investigador', 'sugerir', 'proveedor', 'seguridad', 'privado', 'funcionar', 'zona', 'gris', 'derecho', 'internacional', 'público', 'documento', 'sugerir', 'regulación', 'internacional', 'existir', 'soft', 'low', 'internacional', 'poder', 'transformar', 'hard', 'w']
"Este documento evalÃºa hasta quÃ© punto las soluciones del Derecho civil neerlandÃ©s complementan y aumentan los objetivos de polÃtica pÃºblica que subyacen a la penalizaciÃ³n de la corrupciÃ³n en las transacciones comerciales internacionales. Con este fin, explora las consecuencias contractuales y extracontractuales de los contratos manchados por la corrupción, así como las normas de Derecho internacional privado que entran en juego en relación con dichos contratos ""corruptos"" en el Derecho neerlandés.";;['documento', 'evalãa', 'quã', 'punto', 'solución', 'derecho', 'civil', 'neerlandã', 's', 'complementar', 'aumentar', 'objetivo', 'polãtica', 'pãblica', 'subyacer', 'penalizaciãn', 'corrupciãn', 'transacción', 'comercial', 'internacional', 'fin', 'explorar', 'consecuencia', 'contractual', 'extracontractual', 'contrato', 'manchado', 'corrupción', 'así', 'norma', 'derecho', 'internacional', 'privado', 'entrar', 'juego', 'relación', 'dicho', 'contrato', 'corrupto', 'derecho', 'neerlandés']
Es probable que los costes asociados a la pérdida continuada de biodiversidad sean muy importantes, pero sus repercusiones (en términos de pérdida de bienestar) no se reflejan en los precios de mercado. Obsérvese que el número de personas que carecen de acceso al agua potable es superior al de las que carecen de acceso a un suministro básico de agua. Otros casos de contaminación, más episódicos, afectan al aluminio (causante de enfermedades neurodegenerativas) y al plomo (enfermedades endémicas del sistema nervioso).;;['ser', 'probable', 'coste', 'asociado', 'pérdida', 'continuado', 'biodiversidad', 'ser', 'importante', 'repercusión', 'término', 'pérdida', 'bienestar', 'reflejar', 'precio', 'mercado', 'obsérvese', 'número', 'persona', 'carecer', 'acceso', 'agua', 'potable', 'ser', 'superior', 'carecer', 'acceso', 'suministro', 'básico', 'agua', 'caso', 'contaminación', 'episódico', 'afectar', 'aluminio', 'causante', 'enfermedad', 'neurodegenerativo', 'plomo', 'enfermedad', 'endémico', 'sistema', 'nervioso']
Esta flexibilidad significa que no todo el valor de una central queda necesariamente varado si cambian las condiciones reguladoras o econÃ³micas. Sin embargo, en general, al menos una parte del valor del activo puede estar en riesgo. Sin embargo, la economÃa polÃtica del capital bloqueado es compleja. Aunque todas las empresas energÃ©ticas saben que en algÃºn momento tendrÃ¡n que desviarse de la trayectoria habitual, los plazos para cambiar la trayectoria de las emisiones (especialmente en un paÃs o rÃ©gimen regulador determinado) son bastante inciertos.;;['flexibilidad', 'significar', 'valor', 'central', 'quedar', 'necesariamente', 'varado', 'si', 'cambiar', 'condición', 'regulador', 'econãmicas', 'embargo', 'general', 'menos', 'parte', 'valor', 'activo', 'poder', 'riesgo', 'embargo', 'economãa', 'polãtica', 'capital', 'bloqueado', 'ser', 'complejo', 'aunque', 'empresa', 'energã', 'tico', 'saber', 'algãn', 'momento', 'tener', 'n', 'desviar', 'trayectoria', 'habitual', 'plazo', 'cambiar', 'trayectoria', 'emisión', 'especialmente', 'paãs', 'rã', 'gimen', 'regulador', 'determinado', 'ser', 'bastante', 'incierto']
"Como se muestra en el capítulo anterior, las sumas implicadas pueden ser considerables, alcanzando hasta el 50% de los costes de inversión a nivel de planta para las nuevas inversiones en generación de energía, en particular para la eólica marina, que sufre los elevados costes de conexión a la red. No obstante, la cuestión puede tratarse desde un punto de vista institucional con los marcos reguladores existentes. Partiendo de los capítulos anteriores, de carácter más técnico, este capítulo examina la idoneidad de las disposiciones actuales y las futuras evoluciones necesarias en los sectores eléctricos de los países de la OCDE para optimizar la prestación de ""servicios de flexibilidad"" ante la elevada volatilidad de la carga y la gran cantidad de energías renovables variables.";;['mostrar', 'capítulo', 'anterior', 'suma', 'implicado', 'poder', 'ser', 'considerable', 'alcanzar', 'cincuenta', 'coste', 'inversión', 'nivel', 'planta', 'nuevo', 'inversión', 'generación', 'energía', 'particular', 'eólico', 'marina', 'sufrir', 'elevado', 'coste', 'conexión', 'red', 'obstante', 'cuestión', 'poder', 'tratar', 'punto', 'vista', 'institucional', 'marco', 'regulador', 'existente', 'partiendo', 'capítulo', 'anterior', 'carácter', 'técnico', 'capítulo', 'examinar', 'idoneidad', 'disposición', 'actual', 'futuro', 'evolución', 'necesario', 'sector', 'eléctrico', 'país', 'ocde', 'optimizar', 'prestación', 'servicio', 'flexibilidad', 'elevado', 'volatilidad', 'carga', 'gran', 'cantidad', 'energía', 'renovable', 'variable']
